VCF_ID	BioSample_ID	Capture_Population	Spawning_Ecotype	Phenotype_ID	Population	Simulated_Haul_ID	True_Proportion
Sth19_8.CEL	STH19_8.CEL	STH19	SPRING	STH19_SPRING	Central	haul_0025	50A_0N_50C_0S
Sth20_47.CEL	STH20_47.CEL	STH20	SPRING	STH20_SPRING	Central	haul_0063	33A_33N_33C_0S
Sth20_50.CEL	STH20_50.CEL	STH20	SPRING	STH20_SPRING	Central	haul_0021	50A_0N_50C_0S
Sth21_11.CEL	STH21_11.CEL	STH21	SPRING	STH21_SPRING	Central	haul_0026	50A_0N_50C_0S
Sth21_8.CEL	STH21_8.CEL	STH21	SPRING	STH21_SPRING	Central	haul_0026	50A_0N_50C_0S
Sth22_19_a.CEL	STH22_19.CEL	STH22	SPRING	STH22_SPRING	Central	haul_0054	0A_50N_50C_0S
Sth22_5_a.CEL	STH22_5.CEL	STH22	SPRING	STH22_SPRING	Central	haul_0031	50A_16N_17C_17S
Sth22_8_a.CEL	STH22_8.CEL	STH22	SPRING	STH22_SPRING	Central	haul_0029	50A_0N_50C_0S
Sth24_117.CEL	STH24_117.CEL	STH24	SPRING	STH24_SPRING	Central	haul_0036	50A_16N_17C_17S
Sth24_44.CEL	STH24_44.CEL	STH24	SPRING	STH24_SPRING	Central	haul_0069	33A_33N_33C_0S
Sth24_57.CEL	STH24_57.CEL	STH24	SPRING	STH24_SPRING	Central	haul_0064	33A_33N_33C_0S
Sth24_81.CEL	STH24_81.CEL	STH24	SPRING	STH24_SPRING	Central	haul_0069	33A_33N_33C_0S
Sth27_104.CEL	STH27_104.CEL	STH27	SPRING	STH27_SPRING	Central	haul_0055	0A_50N_50C_0S
Sth27_105.CEL	STH27_105.CEL	STH27	SPRING	STH27_SPRING	Central	haul_0039	50A_16N_17C_17S
Sth27_109.CEL	STH27_109.CEL	STH27	SPRING	STH27_SPRING	Central	haul_0028	50A_0N_50C_0S
Sth27_3.CEL	STH27_3.CEL	STH27	SPRING	STH27_SPRING	Central	haul_0069	33A_33N_33C_0S
Sth27_76.CEL	STH27_76.CEL	STH27	SPRING	STH27_SPRING	Central	haul_0039	50A_16N_17C_17S
Sth28_101.CEL	STH28_101.CEL	STH28	SPRING	STH28_SPRING	Central	haul_0070	33A_33N_33C_0S
Sth28_15.CEL	STH28_15.CEL	STH28	SPRING	STH28_SPRING	Central	haul_0074	25A_25N_25C_25S
Sth28_22.CEL	STH28_22.CEL	STH28	SPRING	STH28_SPRING	Central	haul_0058	0A_50N_50C_0S
Sth28_26.CEL	STH28_26.CEL	STH28	SPRING	STH28_SPRING	Central	haul_0022	50A_0N_50C_0S
Sth28_52.CEL	STH28_52.CEL	STH28	SPRING	STH28_SPRING	Central	haul_0031	50A_16N_17C_17S
Sth28_62.CEL	STH28_62.CEL	STH28	SPRING	STH28_SPRING	Central	haul_0024	50A_0N_50C_0S
Sth28_72.CEL	STH28_72.CEL	STH28	SPRING	STH28_SPRING	Central	haul_0071	25A_25N_25C_25S
Sth28_79.CEL	STH28_79.CEL	STH28	SPRING	STH28_SPRING	Central	haul_0062	33A_33N_33C_0S
Sth28_80.CEL	STH28_80.CEL	STH28	SPRING	STH28_SPRING	Central	haul_0061	33A_33N_33C_0S
Sth28_91.CEL	STH28_91.CEL	STH28	SPRING	STH28_SPRING	Central	haul_0034	50A_16N_17C_17S
Sth28_95.CEL	STH28_95.CEL	STH28	SPRING	STH28_SPRING	Central	haul_0052	0A_50N_50C_0S
Sth29_16.CEL	STH29_16.CEL	STH29	SPRING	STH29_SPRING	Central	haul_0035	50A_16N_17C_17S
Sth29_17.CEL	STH29_17.CEL	STH29	SPRING	STH29_SPRING	Central	haul_0058	0A_50N_50C_0S
Sth29_21.CEL	STH29_21.CEL	STH29	SPRING	STH29_SPRING	Central	haul_0062	33A_33N_33C_0S
Sth29_28.CEL	STH29_28.CEL	STH29	SPRING	STH29_SPRING	Central	haul_0060	0A_50N_50C_0S
Sth29_82.CEL	STH29_82.CEL	STH29	SPRING	STH29_SPRING	Central	haul_0029	50A_0N_50C_0S
Sth29_83.CEL	STH29_83.CEL	STH29	SPRING	STH29_SPRING	Central	haul_0028	50A_0N_50C_0S
Sth30_55.CEL	STH30_55.CEL	STH30	SPRING	STH30_SPRING	Central	haul_0069	33A_33N_33C_0S
Sth30_64.CEL	STH30_64.CEL	STH30	SPRING	STH30_SPRING	Central	haul_0054	0A_50N_50C_0S
Sth30_69.CEL	STH30_69.CEL	STH30	SPRING	STH30_SPRING	Central	haul_0053	0A_50N_50C_0S
Sth30_78.CEL	STH30_78.CEL	STH30	SPRING	STH30_SPRING	Central	haul_0071	25A_25N_25C_25S
Sth33_11.CEL	STH33_11.CEL	STH33	SPRING	STH33_SPRING	Central	haul_0067	33A_33N_33C_0S
Sth33_22.CEL	STH33_22.CEL	STH33	SPRING	STH33_SPRING	Central	haul_0068	33A_33N_33C_0S
Sth33_28.CEL	STH33_28.CEL	STH33	SPRING	STH33_SPRING	Central	haul_0057	0A_50N_50C_0S
Sth33_36.CEL	STH33_36.CEL	STH33	SPRING	STH33_SPRING	Central	haul_0055	0A_50N_50C_0S
Sth33_45.CEL	STH33_45.CEL	STH33	SPRING	STH33_SPRING	Central	haul_0072	25A_25N_25C_25S
Sth33_61.CEL	STH33_61.CEL	STH33	SPRING	STH33_SPRING	Central	haul_0022	50A_0N_50C_0S
Sth33_76.CEL	STH33_76.CEL	STH33	SPRING	STH33_SPRING	Central	haul_0071	25A_25N_25C_25S
Sth33_79.CEL	STH33_79.CEL	STH33	SPRING	STH33_SPRING	Central	haul_0072	25A_25N_25C_25S
Sth33_86.CEL	STH33_86.CEL	STH33	SPRING	STH33_SPRING	Central	haul_0053	0A_50N_50C_0S
Sth33_91.CEL	STH33_91.CEL	STH33	SPRING	STH33_SPRING	Central	haul_0056	0A_50N_50C_0S
Sth34_1.CEL	STH34_1.CEL	STH34	SPRING	STH34_SPRING	Central	haul_0073	25A_25N_25C_25S
Sth34_15.CEL	STH34_15.CEL	STH34	SPRING	STH34_SPRING	Central	haul_0067	33A_33N_33C_0S
Sth34_22.CEL	STH34_22.CEL	STH34	SPRING	STH34_SPRING	Central	haul_0058	0A_50N_50C_0S
Sth34_30.CEL	STH34_30.CEL	STH34	SPRING	STH34_SPRING	Central	haul_0030	50A_0N_50C_0S
Sth34_38.CEL	STH34_38.CEL	STH34	SPRING	STH34_SPRING	Central	haul_0061	33A_33N_33C_0S
Sth34_5.CEL	STH34_5.CEL	STH34	SPRING	STH34_SPRING	Central	haul_0080	25A_25N_25C_25S
Sth34_65.CEL	STH34_65.CEL	STH34	SPRING	STH34_SPRING	Central	haul_0067	33A_33N_33C_0S
Sth34_98.CEL	STH34_98.CEL	STH34	SPRING	STH34_SPRING	Central	haul_0056	0A_50N_50C_0S
Sth35_11.CEL	STH35_11.CEL	STH35	SPRING	STH35_SPRING	Central	haul_0077	25A_25N_25C_25S
Sth35_67.CEL	STH35_67.CEL	STH35	SPRING	STH35_SPRING	Central	haul_0067	33A_33N_33C_0S
Sth36_18_a.CEL	STH36A_18.CEL	STH36A	SPRING	STH36A_SPRING	South	haul_0006	50A_0N_0C_50S
Sth36_19_a.CEL	STH36A_19.CEL	STH36A	SPRING	STH36A_SPRING	South	haul_0072	25A_25N_25C_25S
Sth36_21_a.CEL	STH36A_21.CEL	STH36A	SPRING	STH36A_SPRING	South	haul_0080	25A_25N_25C_25S
Sth36_23_a.CEL	STH36A_23.CEL	STH36A	SPRING	STH36A_SPRING	South	haul_0037	50A_16N_17C_17S
Sth36_27_a.CEL	STH36A_27.CEL	STH36A	SPRING	STH36A_SPRING	South	haul_0033	50A_16N_17C_17S
Sth36_31.CEL	STH36B_31.CEL	STH36B	SPRING	STH36B_SPRING	Central	haul_0058	0A_50N_50C_0S
Sth36_32.CEL	STH36B_32.CEL	STH36B	SPRING	STH36B_SPRING	Central	haul_0022	50A_0N_50C_0S
Sth36_34.CEL	STH36B_34.CEL	STH36B	SPRING	STH36B_SPRING	Central	haul_0052	0A_50N_50C_0S
Sth36_5.CEL	STH36B_5.CEL	STH36B	SPRING	STH36B_SPRING	Central	haul_0063	33A_33N_33C_0S
Sth36_51.CEL	STH36B_51.CEL	STH36B	SPRING	STH36B_SPRING	Central	haul_0028	50A_0N_50C_0S
Sth36_7.CEL	STH36B_7.CEL	STH36B	SPRING	STH36B_SPRING	Central	haul_0066	33A_33N_33C_0S
Sth36_7_a.CEL	STH36A_7.CEL	STH36A	SPRING	STH36A_SPRING	South	haul_0009	50A_0N_0C_50S
Sth37_50.CEL	STH37_50.CEL	STH37	SPRING	STH37_SPRING	Central	haul_0056	0A_50N_50C_0S
Sth37_66.CEL	STH37_66.CEL	STH37	SPRING	STH37_SPRING	Central	haul_0038	50A_16N_17C_17S
Sth37_71.CEL	STH37_71.CEL	STH37	SPRING	STH37_SPRING	Central	haul_0036	50A_16N_17C_17S
Sth37_82.CEL	STH37_82.CEL	STH37	SPRING	STH37_SPRING	Central	haul_0061	33A_33N_33C_0S
Sth37_84.CEL	STH37_84.CEL	STH37	SPRING	STH37_SPRING	Central	haul_0068	33A_33N_33C_0S
Sth37_87.CEL	STH37_87.CEL	STH37	SPRING	STH37_SPRING	Central	haul_0058	0A_50N_50C_0S
Sth38_25.CEL	STH38_25.CEL	STH38	SPRING	STH38_SPRING	Central	haul_0065	33A_33N_33C_0S
Sth38_28.CEL	STH38_28.CEL	STH38	SPRING	STH38_SPRING	Central	haul_0063	33A_33N_33C_0S
Sth38_4.CEL	STH38_4.CEL	STH38	SPRING	STH38_SPRING	Central	haul_0076	25A_25N_25C_25S
Sth38_52.CEL	STH38_52.CEL	STH38	SPRING	STH38_SPRING	Central	haul_0025	50A_0N_50C_0S
Sth38_65.CEL	STH38_65.CEL	STH38	SPRING	STH38_SPRING	Central	haul_0053	0A_50N_50C_0S
Sth38_82.CEL	STH38_82.CEL	STH38	SPRING	STH38_SPRING	Central	haul_0029	50A_0N_50C_0S
Sth39_42.CEL	STH39_42.CEL	STH39	SPRING	STH39_SPRING	Central	haul_0054	0A_50N_50C_0S
Sth39_43.CEL	STH39_43.CEL	STH39	SPRING	STH39_SPRING	Central	haul_0063	33A_33N_33C_0S
Sth39_46.CEL	STH39_46.CEL	STH39	SPRING	STH39_SPRING	Central	haul_0064	33A_33N_33C_0S
Sth39_76.CEL	STH39_76.CEL	STH39	SPRING	STH39_SPRING	Central	haul_0022	50A_0N_50C_0S
Sth39_77.CEL	STH39_77.CEL	STH39	SPRING	STH39_SPRING	Central	haul_0025	50A_0N_50C_0S
Sth39_90.CEL	STH39_90.CEL	STH39	SPRING	STH39_SPRING	Central	haul_0058	0A_50N_50C_0S
Sth39_96.CEL	STH39_96.CEL	STH39	SPRING	STH39_SPRING	Central	haul_0054	0A_50N_50C_0S
Sth40_24.CEL	STH40_24.CEL	STH40	SPRING	STH40_SPRING	Central	haul_0054	0A_50N_50C_0S
Sth40_26.CEL	STH40_26.CEL	STH40	SPRING	STH40_SPRING	Central	haul_0021	50A_0N_50C_0S
Sth40_29.CEL	STH40_29.CEL	STH40	SPRING	STH40_SPRING	Central	haul_0060	0A_50N_50C_0S
Sth40_6.CEL	STH40_6.CEL	STH40	SPRING	STH40_SPRING	Central	haul_0027	50A_0N_50C_0S
Sth40_97.CEL	STH40_97.CEL	STH40	SPRING	STH40_SPRING	Central	haul_0058	0A_50N_50C_0S
Sth41_31.CEL	STH41_31.CEL	STH41	SPRING	STH41_SPRING	Central	haul_0074	25A_25N_25C_25S
Sth41_39.CEL	STH41_39.CEL	STH41	SPRING	STH41_SPRING	Central	haul_0024	50A_0N_50C_0S
Sth41_44.CEL	STH41_44.CEL	STH41	SPRING	STH41_SPRING	Central	haul_0021	50A_0N_50C_0S
Sth41_48.CEL	STH41_48.CEL	STH41	SPRING	STH41_SPRING	Central	haul_0060	0A_50N_50C_0S
Sth41_5.CEL	STH41_5.CEL	STH41	SPRING	STH41_SPRING	Central	haul_0071	25A_25N_25C_25S
Sth41_56.CEL	STH41_56.CEL	STH41	SPRING	STH41_SPRING	Central	haul_0040	50A_16N_17C_17S
Sth41_6.CEL	STH41_6.CEL	STH41	SPRING	STH41_SPRING	Central	haul_0062	33A_33N_33C_0S
Sth43_11.CEL	STH43_11.CEL	STH43	SPRING	STH43_SPRING	Central	haul_0051	0A_50N_50C_0S
Sth43_14.CEL	STH43_14.CEL	STH43	SPRING	STH43_SPRING	Central	haul_0059	0A_50N_50C_0S
Sth43_2.CEL	STH43_2.CEL	STH43	SPRING	STH43_SPRING	Central	haul_0058	0A_50N_50C_0S
Sth43_36.CEL	STH43_36.CEL	STH43	SPRING	STH43_SPRING	Central	haul_0070	33A_33N_33C_0S
Sth43_58.CEL	STH43_58.CEL	STH43	SPRING	STH43_SPRING	Central	haul_0061	33A_33N_33C_0S
Sth43_80.CEL	STH43_80.CEL	STH43	SPRING	STH43_SPRING	Central	haul_0066	33A_33N_33C_0S
Sth44_15.CEL	STH44_15.CEL	STH44	SPRING	STH44_SPRING	Central	haul_0033	50A_16N_17C_17S
Sth44_33.CEL	STH44_33.CEL	STH44	SPRING	STH44_SPRING	Central	haul_0022	50A_0N_50C_0S
Sth44_44.CEL	STH44_44.CEL	STH44	SPRING	STH44_SPRING	Central	haul_0030	50A_0N_50C_0S
Sth44_46.CEL	STH44_46.CEL	STH44	SPRING	STH44_SPRING	Central	haul_0052	0A_50N_50C_0S
Sth44_50.CEL	STH44_50.CEL	STH44	SPRING	STH44_SPRING	Central	haul_0030	50A_0N_50C_0S
Sth44_51.CEL	STH44_51.CEL	STH44	SPRING	STH44_SPRING	Central	haul_0022	50A_0N_50C_0S
Sth44_56.CEL	STH44_56.CEL	STH44	SPRING	STH44_SPRING	Central	haul_0052	0A_50N_50C_0S
Sth44_59.CEL	STH44_59.CEL	STH44	SPRING	STH44_SPRING	Central	haul_0051	0A_50N_50C_0S
Sth44_64.CEL	STH44_64.CEL	STH44	SPRING	STH44_SPRING	Central	haul_0024	50A_0N_50C_0S
Sth44_65.CEL	STH44_65.CEL	STH44	SPRING	STH44_SPRING	Central	haul_0072	25A_25N_25C_25S
Sth44_71.CEL	STH44_71.CEL	STH44	SPRING	STH44_SPRING	Central	haul_0059	0A_50N_50C_0S
Sth44_75.CEL	STH44_75.CEL	STH44	SPRING	STH44_SPRING	Central	haul_0076	25A_25N_25C_25S
Sth44_80.CEL	STH44_80.CEL	STH44	SPRING	STH44_SPRING	Central	haul_0034	50A_16N_17C_17S
Sth44_81.CEL	STH44_81.CEL	STH44	SPRING	STH44_SPRING	Central	haul_0078	25A_25N_25C_25S
Sth4_33.CEL	STH4_33.CEL	STH04	SPRING	STH04_SPRING	Central	haul_0070	33A_33N_33C_0S
Sth4_40.CEL	STH4_40.CEL	STH04	SPRING	STH04_SPRING	Central	haul_0055	0A_50N_50C_0S
Sth4_5.CEL	STH4_5.CEL	STH04	SPRING	STH04_SPRING	Central	haul_0054	0A_50N_50C_0S
Sth6_13.CEL	STH6_13.CEL	STH06	SPRING	STH06_SPRING	Central	haul_0027	50A_0N_50C_0S
Sth6_21.CEL	STH6_21.CEL	STH06	SPRING	STH06_SPRING	Central	haul_0077	25A_25N_25C_25S
Sth6_29.CEL	STH6_29.CEL	STH06	SPRING	STH06_SPRING	Central	haul_0078	25A_25N_25C_25S
Sth9_17.CEL	STH9_17.CEL	STH09	SPRING	STH09_SPRING	Central	haul_0030	50A_0N_50C_0S
Sth9_20.CEL	STH9_20.CEL	STH09	SPRING	STH09_SPRING	Central	haul_0056	0A_50N_50C_0S
Sth9_27.CEL	STH9_27.CEL	STH09	SPRING	STH09_SPRING	Central	haul_0027	50A_0N_50C_0S
Sth9_34.CEL	STH9_34.CEL	STH09	SPRING	STH09_SPRING	Central	haul_0056	0A_50N_50C_0S
Sth9_35.CEL	STH9_35.CEL	STH09	SPRING	STH09_SPRING	Central	haul_0061	33A_33N_33C_0S
Sth9_49.CEL	STH9_49.CEL	STH09	SPRING	STH09_SPRING	Central	haul_0056	0A_50N_50C_0S
Upp01_18_a.CEL	UPP01_18.CEL	UPP01	SPRING	UPP01_SPRING	Central	haul_0056	0A_50N_50C_0S
Upp01_1_a.CEL	UPP01_1.CEL	UPP01	SPRING	UPP01_SPRING	Central	haul_0070	33A_33N_33C_0S
Upp01_20_a.CEL	UPP01_20.CEL	UPP01	SPRING	UPP01_SPRING	Central	haul_0021	50A_0N_50C_0S
Upp01_2_a.CEL	UPP01_2.CEL	UPP01	SPRING	UPP01_SPRING	Central	haul_0023	50A_0N_50C_0S
Upp01_34_a.CEL	UPP01_34.CEL	UPP01	SPRING	UPP01_SPRING	Central	haul_0063	33A_33N_33C_0S
Upp01_3_a.CEL	UPP01_3.CEL	UPP01	SPRING	UPP01_SPRING	Central	haul_0051	0A_50N_50C_0S
Upp01_42_a.CEL	UPP01_42.CEL	UPP01	SPRING	UPP01_SPRING	Central	haul_0058	0A_50N_50C_0S
Upp01_43_a.CEL	UPP01_43.CEL	UPP01	SPRING	UPP01_SPRING	Central	haul_0054	0A_50N_50C_0S
Upp01_44_a.CEL	UPP01_44.CEL	UPP01	SPRING	UPP01_SPRING	Central	haul_0063	33A_33N_33C_0S
Upp01_46_a.CEL	UPP01_46.CEL	UPP01	SPRING	UPP01_SPRING	Central	haul_0038	50A_16N_17C_17S
Upp02_043.CEL	UPP02_043.CEL	UPP02	SPRING	UPP02_SPRING	Central	haul_0027	50A_0N_50C_0S
Upp02_047.CEL	UPP02_047.CEL	UPP02	SPRING	UPP02_SPRING	Central	haul_0026	50A_0N_50C_0S
Upp02_10_a.CEL	UPP02_10.CEL	UPP02	SPRING	UPP02_SPRING	Central	haul_0069	33A_33N_33C_0S
Upp02_11_a.CEL	UPP02_11.CEL	UPP02	SPRING	UPP02_SPRING	Central	haul_0039	50A_16N_17C_17S
Upp02_14_a.CEL	UPP02_14.CEL	UPP02	SPRING	UPP02_SPRING	Central	haul_0067	33A_33N_33C_0S
Upp02_18_a.CEL	UPP02_18.CEL	UPP02	SPRING	UPP02_SPRING	Central	haul_0025	50A_0N_50C_0S
Upp02_21_a.CEL	UPP02_21.CEL	UPP02	SPRING	UPP02_SPRING	Central	haul_0075	25A_25N_25C_25S
Upp02_26_a.CEL	UPP02_26.CEL	UPP02	SPRING	UPP02_SPRING	Central	haul_0051	0A_50N_50C_0S
Upp02_27_a.CEL	UPP02_27.CEL	UPP02	SPRING	UPP02_SPRING	Central	haul_0023	50A_0N_50C_0S
Upp02_2_a.CEL	UPP02_2.CEL	UPP02	SPRING	UPP02_SPRING	Central	haul_0023	50A_0N_50C_0S
Upp02_8_a.CEL	UPP02_8.CEL	UPP02	SPRING	UPP02_SPRING	Central	haul_0053	0A_50N_50C_0S
Upp03_012.CEL	UPP03_012.CEL	UPP03	SPRING	UPP03_SPRING	Central	haul_0030	50A_0N_50C_0S
Upp03_017.CEL	UPP03_017.CEL	UPP03	SPRING	UPP03_SPRING	Central	haul_0036	50A_16N_17C_17S
Upp03_038.CEL	UPP03_038.CEL	UPP03	SPRING	UPP03_SPRING	Central	haul_0064	33A_33N_33C_0S
Upp03_046.CEL	UPP03_046.CEL	UPP03	SPRING	UPP03_SPRING	Central	haul_0079	25A_25N_25C_25S
Upp03_053.CEL	UPP03_053.CEL	UPP03	SPRING	UPP03_SPRING	Central	haul_0059	0A_50N_50C_0S
Upp03_054.CEL	UPP03_054.CEL	UPP03	SPRING	UPP03_SPRING	Central	haul_0062	33A_33N_33C_0S
Upp04_012.CEL	UPP04_012.CEL	UPP04	SPRING	UPP04_SPRING	Central	haul_0080	25A_25N_25C_25S
Upp04_013.CEL	UPP04_013.CEL	UPP04	SPRING	UPP04_SPRING	Central	haul_0074	25A_25N_25C_25S
Upp04_017.CEL	UPP04_017.CEL	UPP04	SPRING	UPP04_SPRING	Central	haul_0057	0A_50N_50C_0S
Upp04_022.CEL	UPP04_022.CEL	UPP04	SPRING	UPP04_SPRING	Central	haul_0027	50A_0N_50C_0S
Upp04_024.CEL	UPP04_024.CEL	UPP04	SPRING	UPP04_SPRING	Central	haul_0068	33A_33N_33C_0S
Upp04_025.CEL	UPP04_025.CEL	UPP04	SPRING	UPP04_SPRING	Central	haul_0078	25A_25N_25C_25S
Upp04_028.CEL	UPP04_028.CEL	UPP04	SPRING	UPP04_SPRING	Central	haul_0079	25A_25N_25C_25S
Upp04_032.CEL	UPP04_032.CEL	UPP04	SPRING	UPP04_SPRING	Central	haul_0056	0A_50N_50C_0S
Upp04_042.CEL	UPP04_042.CEL	UPP04	SPRING	UPP04_SPRING	Central	haul_0053	0A_50N_50C_0S
Upp04_051.CEL	UPP04_051.CEL	UPP04	SPRING	UPP04_SPRING	Central	haul_0078	25A_25N_25C_25S
Upp05_010.CEL	UPP05_010.CEL	UPP05	SPRING	UPP05_SPRING	Central	haul_0021	50A_0N_50C_0S
Upp05_012.CEL	UPP05_012.CEL	UPP05	SPRING	UPP05_SPRING	Central	haul_0021	50A_0N_50C_0S
Upp05_023.CEL	UPP05_023.CEL	UPP05	SPRING	UPP05_SPRING	Central	haul_0072	25A_25N_25C_25S
Upp05_027.CEL	UPP05_027.CEL	UPP05	SPRING	UPP05_SPRING	Central	haul_0055	0A_50N_50C_0S
Upp05_036.CEL	UPP05_036.CEL	UPP05	SPRING	UPP05_SPRING	Central	haul_0064	33A_33N_33C_0S
Upp05_039.CEL	UPP05_039.CEL	UPP05	SPRING	UPP05_SPRING	Central	haul_0054	0A_50N_50C_0S
Upp05_040.CEL	UPP05_040.CEL	UPP05	SPRING	UPP05_SPRING	Central	haul_0057	0A_50N_50C_0S
Upp05_041.CEL	UPP05_041.CEL	UPP05	SPRING	UPP05_SPRING	Central	haul_0037	50A_16N_17C_17S
Upp05_042.CEL	UPP05_042.CEL	UPP05	SPRING	UPP05_SPRING	Central	haul_0063	33A_33N_33C_0S
Upp05_043.CEL	UPP05_043.CEL	UPP05	SPRING	UPP05_SPRING	Central	haul_0026	50A_0N_50C_0S
Upp05_044.CEL	UPP05_044.CEL	UPP05	SPRING	UPP05_SPRING	Central	haul_0021	50A_0N_50C_0S
Upp06_001.CEL	UPP06_001.CEL	UPP06	SPRING	UPP06_SPRING	Central	haul_0078	25A_25N_25C_25S
Upp06_012.CEL	UPP06_012.CEL	UPP06	SPRING	UPP06_SPRING	Central	haul_0030	50A_0N_50C_0S
Upp06_013.CEL	UPP06_013.CEL	UPP06	SPRING	UPP06_SPRING	Central	haul_0052	0A_50N_50C_0S
Upp06_014.CEL	UPP06_014.CEL	UPP06	SPRING	UPP06_SPRING	Central	haul_0033	50A_16N_17C_17S
Upp06_015.CEL	UPP06_015.CEL	UPP06	SPRING	UPP06_SPRING	Central	haul_0076	25A_25N_25C_25S
Upp06_016.CEL	UPP06_016.CEL	UPP06	SPRING	UPP06_SPRING	Central	haul_0026	50A_0N_50C_0S
Upp06_021.CEL	UPP06_021.CEL	UPP06	SPRING	UPP06_SPRING	Central	haul_0021	50A_0N_50C_0S
Upp06_022.CEL	UPP06_022.CEL	UPP06	SPRING	UPP06_SPRING	Central	haul_0026	50A_0N_50C_0S
Upp06_027.CEL	UPP06_027.CEL	UPP06	SPRING	UPP06_SPRING	Central	haul_0080	25A_25N_25C_25S
Upp06_028.CEL	UPP06_028.CEL	UPP06	SPRING	UPP06_SPRING	Central	haul_0023	50A_0N_50C_0S
Upp07_077.CEL	UPP07_077.CEL	UPP07	SPRING	UPP07_SPRING	Central	haul_0035	50A_16N_17C_17S
Upp08_20_a.CEL	UPP08_20.CEL	UPP08	SPRING	UPP08_SPRING	North	haul_0051	0A_50N_50C_0S
Upp08_21_a.CEL	UPP08_21.CEL	UPP08	SPRING	UPP08_SPRING	North	haul_0046	60A_40N_0C_0S
Upp08_22_a.CEL	UPP08_22.CEL	UPP08	SPRING	UPP08_SPRING	North	haul_0013	50A_50N_0C_0S
Upp08_24_a.CEL	UPP08_24.CEL	UPP08	SPRING	UPP08_SPRING	North	haul_0059	0A_50N_50C_0S
Upp08_25_a.CEL	UPP08_25.CEL	UPP08	SPRING	UPP08_SPRING	North	haul_0071	25A_25N_25C_25S
Upp08_26_a.CEL	UPP08_26.CEL	UPP08	SPRING	UPP08_SPRING	North	haul_0015	50A_50N_0C_0S
Upp08_28_a.CEL	UPP08_28.CEL	UPP08	SPRING	UPP08_SPRING	North	haul_0052	0A_50N_50C_0S
Upp08_29_a.CEL	UPP08_29.CEL	UPP08	SPRING	UPP08_SPRING	North	haul_0074	25A_25N_25C_25S
Upp08_2_a.CEL	UPP08_2.CEL	UPP08	SPRING	UPP08_SPRING	North	haul_0072	25A_25N_25C_25S
Upp08_5_a.CEL	UPP08_5.CEL	UPP08	SPRING	UPP08_SPRING	North	haul_0031	50A_16N_17C_17S
Upp10_1.CEL	UPP10_1.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0041	60A_40N_0C_0S
Upp10_10.CEL	UPP10_10.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0075	25A_25N_25C_25S
Upp10_11.CEL	UPP10_11.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0048	60A_40N_0C_0S
Upp10_12.CEL	UPP10_12.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0033	50A_16N_17C_17S
Upp10_13.CEL	UPP10_13.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0039	50A_16N_17C_17S
Upp10_16.CEL	UPP10_16.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0068	33A_33N_33C_0S
Upp10_18.CEL	UPP10_18.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0047	60A_40N_0C_0S
Upp10_19.CEL	UPP10_19.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0080	25A_25N_25C_25S
Upp10_2.CEL	UPP10_2.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0062	33A_33N_33C_0S
Upp10_21.CEL	UPP10_21.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0042	60A_40N_0C_0S
Upp10_22.CEL	UPP10_22.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0065	33A_33N_33C_0S
Upp10_23.CEL	UPP10_23.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0023	50A_0N_50C_0S
Upp10_24.CEL	UPP10_24.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0068	33A_33N_33C_0S
Upp10_25.CEL	UPP10_25.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0040	50A_16N_17C_17S
Upp10_26.CEL	UPP10_26.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0066	33A_33N_33C_0S
Upp10_27.CEL	UPP10_27.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0031	50A_16N_17C_17S
Upp10_29.CEL	UPP10_29.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0041	60A_40N_0C_0S
Upp10_30.CEL	UPP10_30.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0048	60A_40N_0C_0S
Upp10_31.CEL	UPP10_31.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0078	25A_25N_25C_25S
Upp10_32.CEL	UPP10_32.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0061	33A_33N_33C_0S
Upp10_33.CEL	UPP10_33.CEL	UPP10	AUTUMN	UPP10_AUTUMN	Autumn	haul_0070	33A_33N_33C_0S
